0.000	4.992	2.496
0.050	4.997	2.506
0.100	4.976	2.512
0.150	4.987	2.506
0.200	4.976	2.517
0.250	4.976	2.512
0.300	4.976	2.517
0.350	4.966	2.522
0.400	4.960	2.533
0.450	4.955	2.533
0.500	4.939	2.543
0.550	4.950	2.549
0.600	4.939	2.559
0.650	4.934	2.559
0.700	4.939	2.575
0.750	4.929	2.570
0.800	4.918	2.570
0.850	4.913	2.570
0.900	4.923	2.575
0.950	4.913	2.580
1.000	4.902	2.585
1.050	4.908	2.585
1.100	4.892	2.591
1.150	4.892	2.591
1.200	4.892	2.596
1.250	4.887	2.596
1.300	4.892	2.591
1.350	4.876	2.601
1.400	4.881	2.601
1.450	4.876	2.607
1.500	4.866	2.612
1.550	4.860	2.622
1.600	4.871	2.622
1.650	4.860	2.622
1.700	4.855	2.633
1.750	4.850	2.643
1.800	4.850	2.638
1.850	4.839	2.643
1.900	4.839	2.649
1.950	4.834	2.659
2.000	4.829	2.649
2.050	4.829	2.659
2.100	4.829	2.654
2.150	4.823	2.670
2.200	4.818	2.675
2.250	4.813	2.670
2.300	4.802	2.675
2.350	4.813	2.680
2.400	4.797	2.686
2.450	4.802	2.686
2.500	4.797	2.686
2.550	4.792	2.691
2.600	4.797	2.696
2.650	4.792	2.686
2.700	4.792	2.696
2.750	4.776	2.701
2.800	4.781	2.707
2.850	4.776	2.717
2.900	4.765	2.717
2.950	4.771	2.712
3.000	4.760	2.722
3.050	4.760	2.728
3.100	4.760	2.722
3.150	4.755	2.728
3.200	4.750	2.728
3.250	4.750	2.728
3.300	4.744	2.738
3.350	4.744	2.733
3.400	4.739	2.738
3.450	4.739	2.743
3.500	4.739	2.738
3.550	4.729	2.749
3.600	4.718	2.749
3.650	4.723	2.759
3.700	4.729	2.765
3.750	4.713	2.749
3.800	4.708	2.759
3.850	4.708	2.765
3.900	4.708	2.765
3.950	4.702	2.775
4.000	4.708	2.775
4.050	4.702	2.775
4.100	4.697	2.786
4.150	4.686	2.780
4.200	4.697	2.780
4.250	4.686	2.796
4.300	4.681	2.796
4.350	4.681	2.796
4.400	4.676	2.796
4.450	4.671	2.807
4.500	4.681	2.812
4.550	4.665	2.807
4.600	4.676	2.801
4.650	4.671	2.801
4.700	4.665	2.817
4.750	4.660	2.812
4.800	4.655	2.817
4.850	4.655	2.822
4.900	4.655	2.817
4.950	4.655	2.828
5.000	4.639	2.833
5.050	4.650	2.833
5.100	4.639	2.838
5.150	4.634	2.838
5.200	4.634	2.838
5.250	4.634	2.843
5.300	4.629	2.854
5.350	4.623	2.843
5.400	4.613	2.849
5.450	4.629	2.849
5.500	4.618	2.854
5.550	4.618	2.854
5.600	4.613	2.865
5.650	4.618	2.865
5.700	4.613	2.865
5.750	4.608	2.865
5.800	4.602	2.875
5.850	4.597	2.880
5.900	4.597	2.875
5.950	4.592	2.880
6.000	4.597	2.880
6.050	4.592	2.875
6.100	4.586	2.891
6.150	4.576	2.896
6.200	4.576	2.891
6.250	4.576	2.891
6.300	4.581	2.896
6.350	4.581	2.901
6.400	4.571	2.912
6.450	4.560	2.912
6.500	4.565	2.912
6.550	4.560	2.912
6.600	4.560	2.917
6.650	4.560	2.912
6.700	4.565	2.907
6.750	4.565	2.917
6.800	4.550	2.912
6.850	4.560	2.917
6.900	4.550	2.922
6.950	4.544	2.922
7.000	4.544	2.922
7.050	4.539	2.933
7.100	4.544	2.928
7.150	4.529	2.938
7.200	4.534	2.938
7.250	4.539	2.944
7.300	4.529	2.933
7.350	4.534	2.944
7.400	4.523	2.959
7.450	4.534	2.944
7.500	4.523	2.949
7.550	4.507	2.954
7.600	4.523	2.954
7.650	4.507	2.965
7.700	4.502	2.965
7.750	4.507	2.965
7.800	4.507	2.959
7.850	4.507	2.965
7.900	4.497	2.970
7.950	4.497	2.975
8.000	4.492	2.975
8.050	4.497	2.980
8.100	4.497	2.991
8.150	4.486	2.986
8.200	4.492	2.986
8.250	4.492	2.996
8.300	4.492	2.986
8.350	4.492	2.991
8.400	4.476	2.996
8.450	4.476	3.001
8.500	4.476	3.001
8.550	4.471	2.996
8.600	4.471	3.001
8.650	4.465	3.012
8.700	4.471	3.007
8.751	4.455	3.007
8.801	4.471	3.007
8.851	4.476	3.012
8.901	4.465	3.012
8.951	4.471	3.007
9.001	4.450	3.028
9.051	4.465	3.023
9.101	4.450	3.038
9.151	4.455	3.028
9.201	4.444	3.033
9.251	4.455	3.028
9.301	4.444	3.028
9.351	4.444	3.033
9.401	4.444	3.028
9.451	4.444	3.038
9.501	4.444	3.033
9.551	4.434	3.038
9.601	4.434	3.038
9.651	4.428	3.044
9.701	4.423	3.044
9.751	4.423	3.054
9.801	4.423	3.044
9.851	4.428	3.054
9.901	4.418	3.065
9.951	4.423	3.070
10.001	4.407	3.070
10.051	4.402	3.075
10.101	4.418	3.065
10.151	4.418	3.070
10.201	4.407	3.075
10.251	4.402	3.080
10.301	4.402	3.080
10.351	4.402	3.080
10.401	4.397	3.086
10.451	4.397	3.086
10.501	4.407	3.086
10.551	4.402	3.075
10.601	4.392	3.091
10.651	4.397	3.096
10.701	4.386	3.096
10.751	4.386	3.102
10.801	4.392	3.091
10.851	4.381	3.096
10.901	4.386	3.107
10.951	4.386	3.102
11.001	4.386	3.102
11.051	4.386	3.107
11.101	4.371	3.112
11.151	4.376	3.112
11.201	4.371	3.117
11.251	4.376	3.112
11.301	4.360	3.117
11.351	4.355	3.112
11.401	4.365	3.123
11.451	4.349	3.128
11.501	4.360	3.112
11.551	4.360	3.123
11.601	4.360	3.112
11.651	4.349	3.128
11.701	4.349	3.123
11.751	4.355	3.133
11.801	4.349	3.138
11.851	4.349	3.128
11.901	4.355	3.128
11.951	4.344	3.144
12.001	4.339	3.138
12.051	4.339	3.144
12.101	4.344	3.138
