0.000	5.066	2.512
0.050	5.060	2.517
0.100	5.066	2.522
0.150	5.050	2.528
0.200	5.055	2.533
0.250	5.045	2.538
0.300	5.045	2.549
0.350	5.039	2.549
0.400	5.024	2.559
0.450	5.034	2.543
0.500	5.029	2.559
0.550	5.024	2.554
0.600	5.024	2.559
0.650	5.018	2.564
0.700	5.008	2.570
0.750	5.018	2.564
0.800	5.008	2.575
0.850	5.002	2.575
0.900	4.997	2.580
0.950	4.992	2.580
1.000	4.981	2.591
1.050	4.981	2.585
1.100	4.976	2.591
1.150	4.976	2.596
1.200	4.971	2.601
1.250	4.966	2.612
1.300	4.960	2.612
1.350	4.966	2.617
1.400	4.955	2.622
1.450	4.960	2.622
1.500	4.955	2.633
1.550	4.945	2.628
1.600	4.950	2.633
1.650	4.939	2.633
1.700	4.945	2.638
1.750	4.939	2.633
1.800	4.929	2.638
1.850	4.929	2.654
1.900	4.923	2.649
1.950	4.918	2.649
2.000	4.918	2.659
2.050	4.908	2.654
2.100	4.902	2.659
2.150	4.902	2.659
2.200	4.902	2.664
2.250	4.897	2.664
2.300	4.902	2.670
2.350	4.897	2.675
2.400	4.897	2.670
2.450	4.887	2.670
2.500	4.892	2.675
2.550	4.881	2.686
2.600	4.881	2.691
2.650	4.881	2.691
2.700	4.876	2.701
2.750	4.871	2.701
2.800	4.866	2.701
2.850	4.866	2.707
2.900	4.866	2.712
2.950	4.855	2.717
3.000	4.850	2.717
3.050	4.850	2.717
3.100	4.839	2.717
3.150	4.855	2.717
3.200	4.839	2.717
3.250	4.850	2.707
3.300	4.839	2.722
3.350	4.834	2.722
3.400	4.834	2.733
3.450	4.834	2.733
3.500	4.829	2.743
3.550	4.823	2.743
3.600	4.818	2.743
3.650	4.823	2.743
3.700	4.813	2.754
3.750	4.808	2.749
3.800	4.808	2.743
3.850	4.808	2.759
3.900	4.802	2.759
3.950	4.802	2.759
4.000	4.792	2.770
4.050	4.797	2.765
4.100	4.792	2.775
4.150	4.787	2.770
4.200	4.792	2.775
4.250	4.776	2.775
4.300	4.776	2.775
4.350	4.787	2.775
4.400	4.787	2.775
4.450	4.781	2.780
4.500	4.771	2.780
4.550	4.771	2.786
4.600	4.765	2.786
4.650	4.765	2.796
4.700	4.755	2.791
4.750	4.760	2.796
4.800	4.760	2.807
4.850	4.750	2.801
4.900	4.750	2.817
4.950	4.750	2.812
5.000	4.744	2.817
5.050	4.739	2.817
5.100	4.750	2.817
5.150	4.750	2.807
5.200	4.734	2.822
5.250	4.739	2.828
5.300	4.734	2.822
5.350	4.723	2.833
5.400	4.734	2.833
5.450	4.729	2.833
5.500	4.723	2.833
5.550	4.729	2.843
5.600	4.718	2.843
5.650	4.718	2.838
5.700	4.718	2.838
5.750	4.708	2.843
5.800	4.718	2.843
5.850	4.702	2.843
5.900	4.708	2.843
5.950	4.702	2.849
6.000	4.702	2.854
6.050	4.708	2.849
6.100	4.697	2.865
6.150	4.686	2.859
6.200	4.702	2.859
6.250	4.692	2.870
6.300	4.681	2.870
6.350	4.686	2.875
6.400	4.686	2.880
6.450	4.692	2.875
6.500	4.676	2.891
6.550	4.681	2.880
6.600	4.676	2.870
6.650	4.676	2.880
6.700	4.676	2.880
6.750	4.671	2.891
6.800	4.665	2.896
6.850	4.665	2.891
6.900	4.660	2.901
6.950	4.660	2.901
7.000	4.665	2.907
7.050	4.650	2.912
7.100	4.655	2.901
7.150	4.655	2.912
7.200	4.650	2.907
7.250	4.650	2.907
7.300	4.644	2.917
7.350	4.650	2.912
7.400	4.644	2.907
7.450	4.650	2.912
7.500	4.639	2.912
7.550	4.639	2.917
7.600	4.644	2.917
7.650	4.634	2.922
7.700	4.639	2.917
7.750	4.634	2.933
7.800	4.623	2.933
7.850	4.634	2.933
7.900	4.623	2.933
7.950	4.618	2.933
8.000	4.618	2.938
8.050	4.623	2.938
8.100	4.613	2.944
8.150	4.613	2.944
8.200	4.613	2.944
8.250	4.613	2.949
8.300	4.613	2.959
8.350	4.608	2.959
8.400	4.613	2.959
8.450	4.602	2.965
8.500	4.592	2.959
8.550	4.586	2.970
8.600	4.592	2.970
8.650	4.602	2.975
8.700	4.586	2.970
8.751	4.592	2.970
8.801	4.592	2.980
8.851	4.586	2.986
8.901	4.586	2.975
8.951	4.576	2.970
9.001	4.586	2.975
9.051	4.581	2.980
9.101	4.571	2.991
9.151	4.576	2.986
9.201	4.565	2.991
9.251	4.576	2.986
9.301	4.576	2.996
9.351	4.565	3.001
9.401	4.560	2.996
9.451	4.565	3.001
9.501	4.555	2.996
9.551	4.565	2.996
9.601	4.560	3.001
9.651	4.555	3.007
9.701	4.560	3.007
9.751	4.550	3.007
9.801	4.555	3.012
9.851	4.539	3.012
9.901	4.550	3.017
9.951	4.544	3.012
10.001	4.550	3.023
10.051	4.550	3.017
10.101	4.539	3.028
10.151	4.544	3.023
10.201	4.534	3.028
10.251	4.539	3.028
10.301	4.534	3.038
10.351	4.523	3.038
10.401	4.534	3.044
10.451	4.529	3.049
10.501	4.529	3.038
10.551	4.523	3.044
10.601	4.523	3.038
10.651	4.523	3.049
10.701	4.529	3.044
10.751	4.513	3.044
10.801	4.523	3.049
10.851	4.513	3.054
10.901	4.513	3.049
10.951	4.513	3.059
11.001	4.507	3.059
11.051	4.507	3.044
11.101	4.507	3.070
11.151	4.497	3.065
11.201	4.507	3.070
11.251	4.502	3.070
11.301	4.502	3.070
11.351	4.497	3.075
11.401	4.507	3.065
11.451	4.492	3.075
11.501	4.486	3.075
11.551	4.497	3.075
11.601	4.486	3.080
11.651	4.492	3.075
11.701	4.486	3.075
11.751	4.481	3.075
11.801	4.486	3.086
11.851	4.486	3.086
11.901	4.486	3.086
11.951	4.476	3.091
12.001	4.481	3.091
12.051	4.481	3.086
12.101	4.476	3.096
12.151	4.471	3.102
12.201	4.476	3.102
12.251	4.465	3.102
12.301	4.465	3.096
12.351	4.460	3.102
12.401	4.465	3.102
12.451	4.471	3.102
12.501	4.455	3.107
12.551	4.465	3.107
12.601	4.450	3.112
12.651	4.455	3.112
12.701	4.455	3.117
12.751	4.455	3.112
12.801	4.455	3.128
12.851	4.450	3.123
12.901	4.455	3.123
12.951	4.439	3.133
13.001	4.444	3.128
13.051	4.444	3.128
13.101	4.444	3.133
13.151	4.444	3.138
13.201	4.439	3.144
13.251	4.444	3.138
13.301	4.434	3.138
13.351	4.434	3.138
13.401	4.428	3.138
13.451	4.428	3.149
13.501	4.418	3.133
13.551	4.434	3.144
13.601	4.423	3.144
13.651	4.428	3.154
13.701	4.418	3.149
13.751	4.428	3.149
13.801	4.423	3.154
13.851	4.418	3.165
13.901	4.423	3.159
13.951	4.418	3.154
14.001	4.413	3.165
14.051	4.418	3.165
14.101	4.407	3.170
14.151	4.413	3.175
14.201	4.407	3.165
14.250	4.407	3.159
14.300	4.413	3.165
14.350	4.397	3.180
14.400	4.413	3.175
14.450	4.392	3.180
14.500	4.397	3.175
14.550	4.402	3.180
14.600	4.397	3.180
14.650	4.397	3.186
14.700	4.392	3.180
14.750	4.397	3.180
14.800	4.386	3.180
14.850	4.397	3.175
14.900	4.386	3.186
14.950	4.386	3.191
15.000	4.381	3.191
15.050	4.381	3.196
15.100	4.376	3.196
15.150	4.386	3.191
15.200	4.386	3.196
15.250	4.381	3.202
15.300	4.376	3.202
15.350	4.376	3.207
15.400	4.381	3.207
15.450	4.376	3.207
15.500	4.376	3.196
15.550	4.371	3.202
15.600	4.371	3.207
15.650	4.365	3.202
15.700	4.371	3.207
15.750	4.365	3.207
15.800	4.371	3.212
15.850	4.360	3.212
15.900	4.360	3.207
15.950	4.365	3.212
16.000	4.355	3.223
16.050	4.360	3.212
16.100	4.355	3.217
16.150	4.365	3.223
16.200	4.360	3.212
16.250	4.339	3.228
16.300	4.349	3.223
16.350	4.355	3.223
16.400	4.344	3.228
16.450	4.344	3.223
16.500	4.344	3.223
16.550	4.344	3.223
16.600	4.344	3.217
16.650	4.334	3.233
16.700	4.344	3.233
16.750	4.328	3.238
16.800	4.334	3.233
16.850	4.339	3.233
16.900	4.323	3.238
16.950	4.339	3.238
17.000	4.334	3.244
17.050	4.334	3.244
17.100	4.334	3.238
17.150	4.334	3.249
17.200	4.328	3.254
17.250	4.323	3.259
17.300	4.328	3.249
17.350	4.318	3.249
17.400	4.323	3.254
17.450	4.323	3.254
17.500	4.318	3.254
17.550	4.323	3.249
17.600	4.318	3.265
17.650	4.318	3.265
17.700	4.307	3.254
17.750	4.313	3.265
17.800	4.313	3.259
17.850	4.318	3.259
17.900	4.318	3.259
17.950	4.318	3.265
18.000	4.302	3.270
18.050	4.307	3.270
18.100	4.297	3.275
18.150	4.313	3.275
18.200	4.297	3.281
18.250	4.302	3.275
18.300	4.307	3.275
18.350	4.297	3.286
18.400	4.302	3.281
18.450	4.297	3.291
18.500	4.302	3.281
18.550	4.292	3.296
18.600	4.286	3.281
18.650	4.297	3.286
18.700	4.292	3.291
18.750	4.281	3.296
18.800	4.286	3.291
18.850	4.286	3.302
18.900	4.286	3.302
18.950	4.292	3.302
19.000	4.281	3.302
19.050	4.286	3.296
19.100	4.281	3.296
19.150	4.281	3.296
19.200	4.281	3.307
19.250	4.281	3.307
19.300	4.281	3.302
19.350	4.276	3.307
19.400	4.276	3.307
19.450	4.265	3.312
19.500	4.271	3.323
19.550	4.271	3.307
19.600	4.260	3.323
19.650	4.271	3.312
19.700	4.276	3.323
19.750	4.271	3.317
19.800	4.265	3.323
19.850	4.255	3.328
19.900	4.265	3.317
19.950	4.255	3.328
20.000	4.255	3.317
20.050	4.265	3.323
20.100	4.255	3.338
20.150	4.260	3.323
20.200	4.255	3.333
20.250	4.255	3.328
20.300	4.249	3.328
20.350	4.249	3.323
20.400	4.249	3.328
20.450	4.239	3.338
20.500	4.244	3.333
20.550	4.249	3.333
20.600	4.239	3.344
20.650	4.244	3.333
20.700	4.239	3.344
