0.000	12.406	9.984
0.050	12.385	10.010
0.100	12.374	10.015
0.150	12.364	10.031
0.200	12.348	10.042
0.250	12.343	10.047
0.300	12.317	10.073
0.350	12.311	10.079
0.400	12.301	10.084
0.450	12.285	10.094
0.500	12.285	10.110
0.550	12.264	10.115
0.600	12.259	10.137
0.650	12.243	10.137
0.700	12.232	10.158
0.750	12.227	10.158
0.800	12.216	10.168
0.850	12.211	10.184
0.900	12.195	10.189
0.950	12.185	10.200
1.000	12.174	10.210
1.050	12.169	10.231
1.100	12.164	10.221
1.150	12.148	10.237
1.200	12.148	10.247
1.250	12.122	10.252
1.300	12.122	10.263
1.350	12.101	10.268
1.400	12.106	10.284
1.450	12.095	10.289
1.500	12.090	10.294
1.550	12.080	10.305
1.600	12.074	10.310
1.650	12.053	10.326
1.700	12.048	10.331
1.750	12.043	10.337
1.800	12.027	10.352
1.850	12.022	10.358
1.900	12.016	10.363
1.950	12.011	10.373
2.000	12.006	10.373
2.050	12.001	10.389
2.100	11.995	10.389
2.150	11.974	10.410
2.200	11.969	10.410
2.250	11.964	10.405
2.300	11.948	10.426
2.350	11.948	10.431
2.400	11.948	10.437
2.450	11.937	10.437
2.500	11.927	10.452
2.550	11.916	10.452
2.600	11.906	10.458
2.650	11.911	10.463
2.700	11.890	10.468
2.750	11.901	10.484
2.800	11.885	10.484
2.850	11.879	10.479
2.900	11.879	10.505
2.950	11.869	10.505
3.000	11.853	10.510
3.050	11.853	10.516
3.100	11.843	10.526
3.150	11.843	10.537
3.200	11.832	10.531
3.250	11.832	10.547
3.300	11.827	10.542
3.350	11.822	10.553
3.400	11.811	10.563
3.450	11.806	10.563
3.500	11.795	10.574
3.550	11.795	10.568
3.600	11.785	10.584
3.650	11.779	10.584
3.700	11.769	10.595
3.750	11.774	10.595
3.800	11.764	10.605
3.850	11.769	10.605
3.900	11.753	10.605
3.950	11.753	10.610
4.000	11.743	10.626
4.050	11.743	10.637
4.100	11.732	10.626
4.150	11.722	10.642
4.200	11.722	10.642
4.250	11.716	10.642
4.300	11.711	10.653
4.350	11.706	10.642
4.400	11.706	10.658
4.450	11.695	10.663
4.500	11.695	10.668
4.550	11.690	10.674
4.600	11.679	10.689
4.650	11.679	10.684
