0.000	2.454	0.132
0.050	2.464	0.137
0.100	2.454	0.132
0.150	2.454	0.132
0.200	2.454	0.132
0.250	2.464	0.121
0.300	2.464	0.126
0.350	2.449	0.132
0.400	2.443	0.132
0.450	2.449	0.142
0.500	2.449	0.142
0.550	2.449	0.142
0.600	2.438	0.153
0.650	2.438	0.147
0.700	2.433	0.147
0.750	2.438	0.142
0.800	2.438	0.142
0.850	2.428	0.147
0.900	2.428	0.142
0.950	2.438	0.147
1.000	2.433	0.153
1.050	2.433	0.147
1.100	2.428	0.158
1.150	2.433	0.153
1.200	2.433	0.163
1.250	2.428	0.158
1.300	2.422	0.169
1.350	2.428	0.169
1.400	2.417	0.163
1.450	2.422	0.174
1.500	2.417	0.169
1.550	2.417	0.169
1.600	2.422	0.163
1.650	2.406	0.174
1.700	2.406	0.163
1.750	2.417	0.169
1.800	2.422	0.169
1.850	2.417	0.169
1.900	2.412	0.163
1.950	2.417	0.174
2.000	2.406	0.179
2.050	2.412	0.184
2.100	2.406	0.179
2.150	2.391	0.184
2.200	2.406	0.184
2.250	2.401	0.184
2.300	2.401	0.184
2.350	2.396	0.184
2.400	2.391	0.174
2.450	2.396	0.174
2.500	2.396	0.174
2.550	2.391	0.184
2.600	2.396	0.184
2.650	2.385	0.195
2.700	2.401	0.190
2.750	2.380	0.190
2.800	2.385	0.184
2.850	2.385	0.195
2.900	2.380	0.190
2.950	2.385	0.200
3.000	2.380	0.200
3.050	2.375	0.195
3.100	2.380	0.200
3.150	2.380	0.216
3.200	2.375	0.211
3.250	2.370	0.211
3.300	2.375	0.200
3.350	2.375	0.205
3.400	2.370	0.200
3.450	2.364	0.211
3.500	2.375	0.205
3.550	2.370	0.211
3.600	2.370	0.205
3.650	2.370	0.211
3.700	2.359	0.221
3.750	2.359	0.216
3.800	2.359	0.226
3.850	2.359	0.221
3.900	2.364	0.226
3.950	2.359	0.221
4.000	2.354	0.221
4.050	2.354	0.226
4.100	2.354	0.226
4.150	2.349	0.232
4.200	2.364	0.232
4.250	2.354	0.237
4.300	2.349	0.226
4.350	2.343	0.221
4.400	2.343	0.226
4.450	2.349	0.226
4.500	2.354	0.226
4.550	2.343	0.226
4.600	2.343	0.237
4.650	2.338	0.232
4.700	2.338	0.242
4.750	2.338	0.242
4.800	2.333	0.242
4.850	2.333	0.247
4.900	2.333	0.247
4.950	2.338	0.242
5.000	2.333	0.237
5.050	2.333	0.242
5.100	2.333	0.242
5.150	2.327	0.237
5.200	2.333	0.247
5.250	2.338	0.253
5.300	2.333	0.253
5.350	2.327	0.247
5.400	2.322	0.253
5.450	2.322	0.247
5.500	2.327	0.247
5.550	2.317	0.253
5.600	2.317	0.263
5.650	2.317	0.263
5.700	2.312	0.263
5.750	2.312	0.263
5.800	2.317	0.269
5.850	2.317	0.263
5.900	2.317	0.269
5.950	2.306	0.263
6.000	2.312	0.263
6.050	2.306	0.253
6.100	2.317	0.263
6.150	2.306	0.263
6.200	2.301	0.258
6.250	2.301	0.263
6.300	2.306	0.279
6.350	2.312	0.269
6.400	2.312	0.279
6.450	2.301	0.279
6.500	2.296	0.284
6.550	2.296	0.279
6.600	2.301	0.274
6.649	2.296	0.274
6.699	2.312	0.269
6.749	2.296	0.279
6.799	2.296	0.284
6.849	2.306	0.274
6.899	2.301	0.274
6.949	2.296	0.290
6.999	2.291	0.284
7.049	2.280	0.295
7.099	2.291	0.300
7.149	2.291	0.295
7.199	2.280	0.295
7.249	2.280	0.295
7.299	2.285	0.290
7.349	2.285	0.295
7.399	2.285	0.284
7.449	2.280	0.290
7.499	2.280	0.290
7.549	2.280	0.295
7.599	2.275	0.300
7.649	2.285	0.305
7.699	2.275	0.305
7.749	2.270	0.311
7.799	2.275	0.300
7.849	2.275	0.311
7.899	2.280	0.300
7.949	2.270	0.305
7.999	2.275	0.300
8.049	2.275	0.300
8.099	2.270	0.305
8.149	2.280	0.305
8.199	2.264	0.311
8.249	2.270	0.311
8.299	2.270	0.316
8.349	2.259	0.305
8.399	2.259	0.311
8.449	2.259	0.316
8.499	2.259	0.316
8.549	2.259	0.316
8.599	2.259	0.316
8.649	2.254	0.316
8.699	2.254	0.321
8.749	2.259	0.332
8.800	2.259	0.326
8.850	2.254	0.326
8.900	2.248	0.326
8.950	2.243	0.332
9.000	2.248	0.326
9.050	2.254	0.326
9.100	2.248	0.321
9.150	2.248	0.326
9.200	2.248	0.321
9.250	2.243	0.326
9.300	2.254	0.326
9.350	2.243	0.326
9.400	2.248	0.337
9.450	2.248	0.337
9.500	2.238	0.348
9.550	2.243	0.348
9.600	2.243	0.337
9.650	2.238	0.342
9.700	2.243	0.337
9.750	2.238	0.342
9.800	2.227	0.348
9.850	2.227	0.348
9.900	2.227	0.353
9.950	2.238	0.358
10.000	2.233	0.353
10.050	2.233	0.353
10.100	2.217	0.348
10.150	2.227	0.348
10.200	2.217	0.348
10.250	2.227	0.337
10.300	2.227	0.353
10.350	2.227	0.353
10.400	2.222	0.358
10.450	2.233	0.353
10.500	2.217	0.358
10.550	2.217	0.358
10.600	2.217	0.363
10.650	2.212	0.369
10.700	2.222	0.369
10.750	2.212	0.369
10.800	2.212	0.358
10.850	2.212	0.363
10.900	2.206	0.363
10.950	2.206	0.369
11.000	2.206	0.369
11.050	2.206	0.374
11.100	2.212	0.363
11.150	2.212	0.374
11.200	2.206	0.369
11.250	2.206	0.369
11.300	2.201	0.363
11.350	2.201	0.369
11.400	2.206	0.369
11.450	2.206	0.369
11.500	2.191	0.379
11.550	2.206	0.384
11.600	2.206	0.379
11.650	2.201	0.384
11.700	2.201	0.384
11.750	2.185	0.384
11.800	2.191	0.390
11.850	2.191	0.384
11.900	2.196	0.384
11.950	2.191	0.384
12.000	2.185	0.384
12.050	2.196	0.379
12.100	2.185	0.384
12.150	2.191	0.384
12.200	2.191	0.379
12.250	2.185	0.390
12.300	2.180	0.390
12.350	2.180	0.390
12.400	2.180	0.400
12.450	2.180	0.395
12.500	2.180	0.395
12.550	2.185	0.400
12.600	2.185	0.384
